Place,Crop_Name,Year,Area_Planted,Total_production,Rainfall,Humidity,Temperature,Pesticides,Soil_ph,N,P,K
Mangwe,Sorghum,1995,2021080,30385,758,93.3210737,28,34468.93,6.502675132,34,61,49
Mangwe,Soybeans,1995,2021942,14121,758,90.55561637,34,34468.93,6.825371185,44,60,55
Mangwe,Soybeans,1995,2022803,14121,758,93.00754254,34,34468.93,6.99104104,31,62,52
Mangwe,Soybeans,1995,2023664,14121,758,90.87394933,32,34468.93,6.511624841,65,62,51
Mangwe,Soybeans,1995,2024525,14121,758,90.51431779,42,34468.93,6.93172108,44,57,53
Mangwe,Soybeans,1995,2025387,14121,758,90.61964344,25,34468.93,6.712772333,50,47,48
Mangwe,Soybeans,1995,2026248,14121,758,91.37059792,28,34468.93,6.63016515,43,50,48
Mangwe,Soybeans,1995,2027109,14121,758,92.98254537,24,34468.93,6.761953186,60,46,53
Mangwe,Soybeans,1995,2027970,14121,758,94.63548176,43,34468.93,6.691202286,70,68,55
Mangwe,Sweet potatoes,1995,2028832,174581,758,93.10887229,44,34468.93,6.608667684,59,62,52
Mangwe,Sweet potatoes,1995,2029693,174581,758,92.92203105,42,34468.93,6.840802254,60,58,51
Mangwe,Sweet potatoes,1995,2030554,174581,758,92.12746225,33,34468.93,6.834808348,42,60,47
Mangwe,Sweet potatoes,1995,2031416,174581,758,91.66232213,32,34468.93,6.953439161,35,66,47
Mangwe,Sweet potatoes,1995,2032277,174581,758,90.03863107,41,34468.93,6.665024508,34,65,48
Mangwe,Sweet potatoes,1995,2033138,174581,758,94.94482086,43,34468.93,6.662875839,36,54,46
Mangwe,Sweet potatoes,1995,2033999,174581,758,94.63676767,29,34468.93,6.678695788,39,64,52
Mangwe,Sweet potatoes,1995,2034861,174581,758,93.90305729,43,34468.93,6.54277684,37,52,47
Mangwe,Wheat,1995,2035722,37320,758,93.96834049,29,34468.93,6.839443833,33,47,46
Mangwe,Wheat,1995,2036583,37320,758,91.37258067,41,34468.93,6.805277038,34,48,48
Mangwe,Wheat,1995,2037445,37320,758,93.18240298,26,34468.93,6.762522087,49,54,50
Mangwe,Wheat,1995,2038306,37320,758,91.06138506,35,34468.93,6.678449318,40,65,49
Mangwe,Wheat,1995,2039167,37320,758,92.27749066,24,34468.93,6.577192175,68,52,49
Mangwe,Wheat,1995,2040028,37320,758,90.21646909,31,34468.93,6.734005648,50,46,52
Mangwe,Wheat,1995,2040890,37320,758,91.3256535,32,34468.93,6.524459342,65,63,50
Mangwe,Wheat,1995,2041751,37320,758,91.1756748,43,34468.93,6.501521192,40,49,47
Mangwe,Cassava,1996,2042612,77192,758,94.31994776,23,34468.93,6.758479569,42,53,48
Mangwe,Cassava,1996,2043473,77192,758,93.90560147,25,34468.93,6.676578778,49,55,51
Mangwe,Cassava,1996,2044335,77192,758,93.35191636,43,34468.93,6.941496806,59,62,49
Mangwe,Cassava,1996,2045196,77192,758,90.75379971,27,34468.93,6.864143752,63,58,47
Mangwe,Cassava,1996,2046057,77192,758,93.12659793,30,34468.93,6.583528529,70,65,52
Mangwe,Cassava,1996,2046919,77192,758,93.22642604,29,34468.93,6.751747609,63,50,52
Mangwe,Cassava,1996,2047780,77192,758,93.47888842,33,34468.93,6.893509446,40,64,47
Mangwe,Cassava,1996,2048641,77192,758,94.6428898,43,34468.93,6.720744449,63,58,50
Mangwe,Maize,1996,2049502,22387,758,90.34546355,30,34468.93,6.827812549,45,58,49
Mangwe,Maize,1996,2050364,22387,758,93.61055571,24,34468.93,6.912299695,66,69,47
Mangwe,Maize,1996,2051225,22387,758,93.30641944,36,34468.93,6.586107335,54,67,52
Mangwe,Maize,1996,2052086,22387,758,94.43877142,28,34468.93,6.827305908,69,67,52
Mangwe,Maize,1996,2052948,22387,758,92.38282957,35,34468.93,6.821774589,67,68,49
Mangwe,Maize,1996,2053809,22387,758,90.78821158,23,34468.93,6.656458831,45,57,47
Mangwe,Maize,1996,2054670,22387,758,92.25197542,33,34468.93,6.770384816,56,50,52
Mangwe,Maize,1996,2055531,22387,758,90.44967809,37,34468.93,6.933809743,70,50,53
Mangwe,Potatoes,1996,2056393,204570,758,94.73613484,39,34468.93,6.579441304,44,47,45
Mangwe,Potatoes,1996,2057254,204570,758,92.74889453,33,34468.93,6.92791761,50,60,47
Mangwe,Potatoes,1996,2058115,204570,758,93.10378595,38,34468.93,6.985804083,52,51,53
Mangwe,Potatoes,1996,2058976,204570,758,90.09448142,43,34468.93,6.612429546,35,68,45
Mangwe,Potatoes,1996,2059838,204570,758,92.74501561,26,34468.93,6.813383387,68,69,52
Mangwe,Potatoes,1996,2060699,204570,758,91.99740365,38,34468.93,6.9677596,32,55,52
Mangwe,Potatoes,1996,2061560,204570,758,93.15642801,30,34468.93,6.57398033,32,55,51
Mangwe,Potatoes,1996,2062422,204570,758,93.02871078,25,34468.93,6.803094965,48,62,47
Mangwe,"Rice, paddy",1996,2063283,45412,758,93.02357765,26,34468.93,6.964955435,39,69,53
Mangwe,"Rice, paddy",1996,2064144,45412,758,94.57377401,33,34468.93,6.764213299,49,61,45
Mangwe,"Rice, paddy",1996,2065005,45412,758,90.20396783,29,34468.93,6.617703178,48,57,54
Mangwe,"Rice, paddy",1996,2065867,45412,758,90.17015833,40,34468.93,6.52711001,69,66,49
Mangwe,"Rice, paddy",1996,2066728,45412,758,91.25271223,33,34468.93,6.709668804,53,55,55
Mangwe,"Rice, paddy",1996,2067589,45412,758,94.94021378,31,34468.93,6.620729882,38,61,52
Mangwe,"Rice, paddy",1996,2068451,45412,758,92.9585411,27,34468.93,6.583760499,57,64,55
Mangwe,"Rice, paddy",1996,2069312,45412,758,90.14732171,25,34468.93,6.676407337,51,57,55
Mangwe,Sorghum,1996,2070173,31169,758,93.97379963,38,34468.93,6.751298936,56,65,45
Mangwe,Sorghum,1996,2071034,31169,758,93.79503425,37,34468.93,6.867554147,54,66,52
Mangwe,Sorghum,1996,2071896,31169,758,93.69111672,26,34468.93,6.742490027,58,55,47
Mangwe,Sorghum,1996,2072757,31169,758,92.76039164,31,34468.93,6.986228647,68,70,54
Mangwe,Sorghum,1996,2073618,31169,758,94.35110201,40,34468.93,6.979102243,42,59,55
Mangwe,Sorghum,1996,2074479,31169,758,91.58076549,39,34468.93,6.825664782,43,64,47
Mangwe,Sorghum,1996,2075341,31169,758,91.1508798,41,34468.93,6.617066674,35,67,49
Mangwe,Sorghum,1996,2076202,31169,758,91.79430166,37,34468.93,6.551892638,56,59,55
Mangwe,Soybeans,1996,2077063,11429,758,91.07355541,23,34468.93,6.598860305,39,64,53
Mangwe,Soybeans,1996,2077925,11429,758,92.86056895,27,34468.93,6.420018717,18,30,29
Mangwe,Soybeans,1996,2078786,11429,758,94.3138837,26,34468.93,5.740054567,37,23,28
Mangwe,Soybeans,1996,2079647,11429,758,95.64807631,28,34468.93,5.686972967,13,28,33
Mangwe,Soybeans,1996,2080508,11429,758,91.53720922,25,34468.93,6.293662363,2,21,35
Mangwe,Soybeans,1996,2081370,11429,758,99.64573002,28,34468.93,6.381975465,10,18,35
Mangwe,Soybeans,1996,2082231,11429,758,95.11294697,29,34468.93,5.542169139,7,11,32
Mangwe,Soybeans,1996,2083092,11429,758,93.69979946,27,34468.93,5.551963184,39,5,31
Mangwe,Sweet potatoes,1996,2083954,185891,758,90.92669463,26,34468.93,5.860740481,34,6,27
Mangwe,Sweet potatoes,1996,2084815,185891,758,90.98617591,27,34468.93,5.558807063,31,30,29
Mangwe,Sweet potatoes,1996,2085676,185891,758,99.18843684,28,34468.93,5.55771171,25,7,35
Mangwe,Sweet potatoes,1996,2086537,185891,758,91.81320717,28,34468.93,5.568365926,16,18,26
Mangwe,Sweet potatoes,1996,2087399,185891,758,96.93649473,28,34468.93,6.07071786,26,10,33
Mangwe,Sweet potatoes,1996,2088260,185891,758,96.46168931,27,34468.93,5.627860549,27,8,32
Mangwe,Sweet potatoes,1996,2089121,185891,758,99.34854917,28,34468.93,6.38488418,37,18,30
Mangwe,Sweet potatoes,1996,2089982,185891,758,99.65809151,26,34468.93,5.685889066,19,15,34
Mangwe,Wheat,1996,2090844,41706,758,95.23797989,27,34468.93,6.234458417,0,19,33
Mangwe,Wheat,1996,2091705,41706,758,97.61361544,26,34468.93,6.443168642,31,20,26
Mangwe,Wheat,1996,2092566,41706,758,93.40548703,26,34468.93,5.842317989,9,17,32
Mangwe,Wheat,1996,2093428,41706,758,95.01630593,28,34468.93,5.955742971,22,11,29
Mangwe,Wheat,1996,2094289,41706,758,91.30924833,29,34468.93,5.741367375,31,6,26
Mangwe,Wheat,1996,2095150,41706,758,97.00155491,27,34468.93,5.948342571,34,6,30
Mangwe,Wheat,1996,2096011,41706,758,90.01734526,28,34468.93,6.387067562,24,6,32
Mangwe,Wheat,1996,2096873,41706,758,94.18955816,28,34468.93,5.562911913,1,8,26
Mangwe,Cassava,1997,2097734,96021,758,95.48763389,28,34468.93,5.85971872,31,13,33
Mangwe,Cassava,1997,2098595,96021,758,94.01014388,29,34468.93,6.282955073,10,9,28
Mangwe,Cassava,1997,2099457,96021,758,95.78923137,27,34468.93,6.25449571,36,27,26
Mangwe,Cassava,1997,2100318,96021,758,97.00396405,28,34468.93,5.973853124,38,24,33
Mangwe,Cassava,1997,2101179,96021,758,96.65248672,29,34468.93,6.081568052,11,6,25
Mangwe,Cassava,1997,2102040,96021,758,96.30484325,30,34468.93,6.37466756,16,14,30
Mangwe,Cassava,1997,2102902,96021,758,96.66355213,27,34468.93,6.027707171,33,14,35
Mangwe,Cassava,1997,2103763,96021,758,91.95614918,29,34468.93,5.868285082,16,6,29
Mangwe,Maize,1997,2104624,23840,758,93.31410447,25,34468.93,6.205931638,32,11,31
Mangwe,Maize,1997,2105485,23840,758,91.20106019,27,34468.93,5.570745386,38,14,30
Mangwe,Maize,1997,2106347,23840,758,93.64761266,28,34468.93,6.095261013,8,6,33
Mangwe,Maize,1997,2107208,23840,758,92.73041222,29,34468.93,6.025789594,23,6,33
Mangwe,Maize,1997,2108069,23840,758,91.64509299,28,34468.93,5.542873799,29,25,35
Mangwe,Maize,1997,2108931,23840,758,93.27565685,29,34468.93,6.366219551,24,14,33
Mangwe,Maize,1997,2109792,23840,758,98.08951196,25,34468.93,5.579845008,32,12,30
Mangwe,Maize,1997,2110653,23840,758,98.62048026,26,34468.93,5.804965067,30,25,31
Mangwe,Potatoes,1997,2111514,208520,758,91.91185319,30,34468.93,6.121005506,14,21,35
Mangwe,Potatoes,1997,2112376,208520,758,92.17170353,29,34468.93,6.000248647,27,22,29
Mangwe,Potatoes,1997,2113237,208520,758,97.76865458,28,34468.93,5.820978791,40,5,29
Mangwe,Potatoes,1997,2114098,208520,758,93.39676499,29,34468.93,5.620733794,17,11,32
Mangwe,Potatoes,1997,2114960,208520,758,95.59224018,25,34468.93,6.001936419,30,30,35
Mangwe,Potatoes,1997,2115821,208520,758,91.14723422,30,34468.93,6.305740522,28,10,30
Mangwe,Potatoes,1997,2116682,208520,758,94.59086121,28,34468.93,6.362544111,39,7,29
Mangwe,Potatoes,1997,2117543,208520,758,98.38227669,27,34468.93,5.588655387,32,20,35
Mangwe,"Rice, paddy",1997,2118405,41365,758,95.89739958,25,34468.93,6.182232762,7,15,32
Mangwe,"Rice, paddy",1997,2119266,41365,758,95.66997327,29,34468.93,5.959493188,29,17,29
Mangwe,"Rice, paddy",1997,2120127,41365,758,91.10510371,27,34468.93,5.677282678,34,15,34
Mangwe,"Rice, paddy",1997,2120988,41365,758,96.96637916,26,34468.93,5.612122797,14,23,25
Mangwe,"Rice, paddy",1997,2121850,41365,758,92.48519606,28,34468.93,6.206077742,18,19,29
Mangwe,"Rice, paddy",1997,2122711,41365,758,94.65830608,26,34468.93,5.764812076,7,21,35
Mangwe,"Rice, paddy",1997,2123572,41365,758,95.11320315,29,34468.93,6.203376525,24,27,34
Mangwe,"Rice, paddy",1997,2124434,41365,758,94.48414544,27,34468.93,6.143662699,39,29,29
Mangwe,Sorghum,1997,2125295,30423,758,91.72546257,27,34468.93,6.100429497,29,8,28
Mangwe,Sorghum,1997,2126156,30423,758,94.90485697,28,34468.93,5.708409601,10,24,27
Mangwe,Sorghum,1997,2127017,30423,758,98.3670985,28,34468.93,5.868255858,0,29,32
Mangwe,Sorghum,1997,2127879,30423,758,92.56492864,30,34468.93,6.461225827,32,11,31
Mangwe,Sorghum,1997,2128740,30423,758,95.16333673,29,34468.93,6.165084855,37,10,32
Mangwe,Sorghum,1997,2129601,30423,758,92.36099489,25,34468.93,6.047044342,20,29,27
Mangwe,Sorghum,1997,2130463,30423,758,92.19906776,27,34468.93,6.137102505,31,29,35
Mangwe,Sorghum,1997,2131324,30423,758,90.79093862,29,34468.93,5.894027065,17,30,27
Mangwe,Soybeans,1997,2132185,15057,758,95.94643831,28,34468.93,5.56222383,1,12,30
Mangwe,Soybeans,1997,2133046,15057,758,99.96906006,27,34468.93,5.832608028,6,13,29
Mangwe,Soybeans,1997,2133908,15057,758,99.64328526,29,34468.93,6.218571874,15,28,32
Mangwe,Soybeans,1997,2134769,15057,758,96.97300803,27,34468.93,6.142010637,27,24,29
Mangwe,Soybeans,1997,2135630,15057,758,95.65754365,30,34468.93,6.078807239,3,23,30
Mangwe,Soybeans,1997,2136491,15057,758,91.64194826,26,34468.93,5.702484758,8,26,26
Mangwe,Soybeans,1997,2137353,15057,758,91.49882979,26,34468.93,5.547594847,20,28,26
Mangwe,Soybeans,1997,2138214,15057,758,92.90736493,27,34468.93,5.836075368,26,18,27
Mangwe,Sweet potatoes,1997,2139075,209597,758,95.71935435,27,34468.93,6.231662767,1,6,35
Mangwe,Sweet potatoes,1997,2139937,209597,758,90.73966792,29,34468.93,5.718120393,27,30,31
Mangwe,Sweet potatoes,1997,2140798,209597,758,91.52421214,26,34468.93,5.852038202,23,7,34
Mangwe,Sweet potatoes,1997,2141659,209597,758,95.02156793,25,34468.93,5.547933273,0,26,31
Mangwe,Sweet potatoes,1997,2142520,209597,758,96.92786777,26,34468.93,6.156259104,38,6,25
Mangwe,Sweet potatoes,1997,2143382,209597,758,95.67906668,29,34468.93,6.436314406,25,12,26
Mangwe,Sweet potatoes,1997,2144243,209597,758,96.7036223,26,34468.93,5.981169595,40,5,32
Mangwe,Sweet potatoes,1997,2145104,209597,758,94.38420565,26,34468.93,6.271952833,0,19,31
Mangwe,Wheat,1997,2145966,47347,758,94.73860514,26,34468.93,6.470465614,26,9,32
Mangwe,Wheat,1997,2146827,47347,758,95.41122824,28,34468.93,6.141502001,35,30,34
Mangwe,Wheat,1997,2147688,47347,758,91.40896307,30,34468.93,5.826381164,19,30,30
Mangwe,Wheat,1997,2148549,47347,758,95.21224392,30,34468.93,6.342463714,31,13,33
Mangwe,Wheat,1997,2149411,47347,758,93.28415295,26,34468.93,6.071897347,17,29,26
Mangwe,Wheat,1997,2150272,47347,758,94.79998418,26,34468.93,6.331051715,2,30,30
Mangwe,Wheat,1997,2151133,47347,758,91.48889469,27,34468.93,6.413184638,30,13,25
Mangwe,Wheat,1997,2151994,47347,758,98.09861043,29,34468.93,5.50158009,8,15,33
Mangwe,Cassava,1998,2152856,117046,758,96.38580769,26,34468.93,6.338720873,18,12,35
Mangwe,Cassava,1998,2153717,117046,758,94.33465411,26,34468.93,6.015672239,8,28,30
Mangwe,Cassava,1998,2154578,117046,758,99.98187601,28,34468.93,5.735364307,40,22,29
Mangwe,Cassava,1998,2155440,117046,758,97.48410555,28,34468.93,6.465906333,27,10,33
Mangwe,Cassava,1998,2156301,117046,758,99.7240104,26,34468.93,5.855457599,21,20,31
Mangwe,Cassava,1998,2157162,117046,758,99.84671638,27,34468.93,6.318552973,3,9,35
Mangwe,Cassava,1998,2158023,117046,758,90.27214288,29,34468.93,6.006784979,22,16,27
Mangwe,Cassava,1998,2158885,117046,758,98.29937782,26,34468.93,6.008386283,27,8,30
Mangwe,Maize,1998,2159746,23429,758,95.8840407,28,34468.93,5.665785202,22,8,33
Mangwe,Maize,1998,2160607,23429,758,93.00109012,29,34468.93,5.764615485,28,27,32
Mangwe,Maize,1998,2161469,23429,758,93.45042636,26,34468.93,5.901495544,23,21,26
Mangwe,Maize,1998,2162330,23429,758,93.84150618,26,34468.93,5.779032666,37,5,34
Mangwe,Maize,1998,2163191,23429,758,98.80313612,27,34468.93,5.67154928,19,26,29
Mangwe,Maize,1998,2164052,23429,758,79.19732001,24,34468.93,7.231324765,133,47,24
Mangwe,Maize,1998,2164914,23429,758,84.86275707,23,34468.93,6.925412377,136,36,20
Mangwe,Maize,1998,2165775,23429,758,76.97696717,24,34468.93,7.633437412,104,47,18
Mangwe,Potatoes,1998,2166636,204955,758,75.62137159,25,34468.93,6.827354668,133,47,23
Mangwe,Potatoes,1998,2167497,204955,758,83.63276077,25,34468.93,6.176716425,126,38,23
Mangwe,Potatoes,1998,2168359,204955,758,81.7358876,25,34468.93,6.628722836,126,50,19
Mangwe,Potatoes,1998,2169220,204955,758,80.53965818,25,34468.93,7.256877571,113,41,20
Mangwe,Potatoes,1998,2170081,204955,758,81.30681027,22,34468.93,6.443785385,121,45,22
Mangwe,Potatoes,1998,2170943,204955,758,79.29573149,24,34468.93,7.723240151,121,47,16
Mangwe,Potatoes,1998,2171804,204955,758,79.12404171,25,34468.93,5.947448589,129,60,22
Mangwe,Potatoes,1998,2172665,204955,758,83.55546146,23,34468.93,7.227745516,107,45,25
Mangwe,"Rice, paddy",1998,2173526,45108,758,83.63488952,24,34468.93,6.219469084,122,59,18
Mangwe,"Rice, paddy",1998,2174388,45108,758,75.88298598,24,34468.93,6.021439523,140,38,15
Mangwe,"Rice, paddy",1998,2175249,45108,758,84.84422454,25,34468.93,6.253343655,102,49,21
Mangwe,"Rice, paddy",1998,2176110,45108,758,84.44932014,24,34468.93,6.187455799,111,40,25
Mangwe,"Rice, paddy",1998,2176972,45108,758,82.24415809,24,34468.93,7.057693366,131,35,18
Mangwe,"Rice, paddy",1998,2177833,45108,758,81.73049149,23,34468.93,6.720449769,135,43,16
Mangwe,"Rice, paddy",1998,2178694,45108,758,76.04203958,24,34468.93,6.431689506,100,46,18
Mangwe,"Rice, paddy",1998,2179555,45108,758,78.17952126,25,34468.93,7.453106264,123,39,24
Mangwe,Sorghum,1998,2180417,33152,758,77.0543546,26,34468.93,7.368258226,117,56,15
Mangwe,Sorghum,1998,2181278,33152,758,81.69105088,24,34468.93,7.352401887,121,36,24
Mangwe,Sorghum,1998,2182139,33152,758,81.38103349,26,34468.93,6.652143699,101,58,18
Mangwe,Sorghum,1998,2183000,33152,758,84.62978302,22,34468.93,6.144631795,107,42,24
Mangwe,Sorghum,1998,2183862,33152,758,84.55794703,22,34468.93,7.318802162,100,41,22
Mangwe,Sorghum,1998,2184723,33152,758,82.21276599,25,34468.93,7.954629324,125,39,21
Mangwe,Sorghum,1998,2185584,33152,758,77.21705554,24,34468.93,6.207652157,105,60,23
Mangwe,Sorghum,1998,2186446,33152,758,82.5993307,23,34468.93,6.631005298,102,46,19
Mangwe,Soybeans,1998,2187307,15978,758,79.9751579,25,34468.93,7.306918817,131,49,22
Mangwe,Soybeans,1998,2188168,15978,758,83.4630147,25,34468.93,5.898293044,139,35,15
Mangwe,Soybeans,1998,2189029,15978,758,77.51235009,23,34468.93,7.238566893,108,36,19
Mangwe,Soybeans,1998,2189891,15978,758,77.43198948,23,34468.93,7.977651226,118,45,23
Mangwe,Soybeans,1998,2190752,15978,758,78.22080815,25,34468.93,5.983075895,107,51,22
Mangwe,Soybeans,1998,2191613,15978,758,84.51591287,24,34468.93,6.785723961,125,60,17
Mangwe,Soybeans,1998,2192475,15978,758,79.04368718,25,34468.93,7.393441155,113,37,20
Mangwe,Soybeans,1998,2193336,15978,758,84.47601498,24,34468.93,6.486068274,131,52,16
Mangwe,Sweet potatoes,1998,2194197,187500,758,84.09229796,26,34468.93,7.175934962,115,48,16
Mangwe,Sweet potatoes,1998,2195058,187500,758,79.47270984,22,34468.93,7.388265888,113,38,25
Mangwe,Sweet potatoes,1998,2195920,187500,758,78.1258666,24,34468.93,6.10539819,111,41,18
Mangwe,Sweet potatoes,1998,2196781,187500,758,78.02763149,24,34468.93,6.419536555,111,53,19
Mangwe,Sweet potatoes,1998,2197642,187500,758,75.6350708,25,34468.93,6.307585854,122,48,16
Mangwe,Sweet potatoes,1998,2198503,187500,758,84.87668973,24,34468.93,6.93221485,108,46,17
Mangwe,Sweet potatoes,1998,2199365,187500,758,81.02453404,24,34468.93,7.810865753,132,41,22
Mangwe,Sweet potatoes,1998,2200226,187500,758,84.61527627,24,34468.93,6.527541661,103,42,17
Mangwe,Wheat,1998,2201087,42077,758,81.19666206,26,34468.93,7.569454601,133,50,25
Mangwe,Wheat,1998,2201949,42077,758,76.30050373,25,34468.93,7.041065585,127,37,18
Mangwe,Wheat,1998,2202810,42077,758,77.34264002,23,34468.93,7.208795456,110,39,25
Mangwe,Wheat,1998,2203671,42077,758,75.68339729,24,34468.93,6.814341946,131,38,19
Mangwe,Wheat,1998,2204532,42077,758,76.43836957,23,34468.93,7.442217061,108,38,24
Mangwe,Wheat,1998,2205394,42077,758,81.31677618,25,34468.93,6.854558957,122,40,17
Mangwe,Wheat,1998,2206255,42077,758,80.30351815,25,34468.93,7.884550475,111,50,15
Mangwe,Wheat,1998,2207116,42077,758,77.07598065,23,34468.93,6.006085786,140,40,17
Mangwe,Cassava,1999,2207978,136634,758,76.25674874,22,34468.93,7.432043735,100,40,20
Mangwe,Cassava,1999,2208839,136634,758,75.53835214,23,34468.93,6.498052108,123,50,16
Mangwe,Cassava,1999,2209700,136634,758,75.66653335,25,34468.93,6.205263534,107,36,21
Mangwe,Cassava,1999,2210561,136634,758,82.33733678,23,34468.93,6.360812227,118,50,19
Mangwe,Cassava,1999,2211423,136634,758,84.14668447,23,34468.93,7.046607434,103,51,20
Mangwe,Cassava,1999,2212284,136634,758,75.98203329,24,34468.93,7.947011366,133,57,19
Mangwe,Cassava,1999,2213145,136634,758,80.80343786,24,34468.93,6.281913858,129,47,20
Mangwe,Cassava,1999,2214006,136634,758,75.37170612,23,34468.93,6.114525877,116,52,19
Mangwe,Maize,1999,2214868,24720,758,81.13668716,26,34468.93,6.753978061,114,40,23
Mangwe,Maize,1999,2215729,24720,758,81.79475917,25,34468.93,7.425041316,131,60,17
Mangwe,Maize,1999,2216590,24720,758,81.53480799,22,34468.93,6.745104394,107,43,18
Mangwe,Maize,1999,2217452,24720,758,75.00539324,26,34468.93,7.641116569,123,44,21
Mangwe,Maize,1999,2218313,24720,758,77.90621048,26,34468.93,6.470135478,112,49,25
Mangwe,Maize,1999,2219174,24720,758,82.8597549,22,34468.93,7.091992365,119,44,15
Mangwe,Maize,1999,2220035,24720,758,82.50257909,25,34468.93,6.520403794,130,59,19
Mangwe,Maize,1999,2220897,24720,758,76.17851932,22,34468.93,6.127939628,127,53,24
Mangwe,Potatoes,1999,2221758,223519,758,76.59175937,24,34468.93,7.994679507,134,52,18
Mangwe,Potatoes,1999,2222619,223519,758,76.53237965,25,34468.93,7.524707577,109,36,18
Mangwe,Potatoes,1999,2223480,223519,758,83.03878838,24,34468.93,7.827877818,100,48,17
Mangwe,Potatoes,1999,2224342,223519,758,76.7433897,24,34468.93,6.436691764,132,52,19
Mangwe,Potatoes,1999,2225203,223519,758,77.91757121,25,34468.93,5.907930899,102,37,25
Mangwe,Potatoes,1999,2226064,223519,758,80.3509046,23,34468.93,6.135025006,111,39,22
Mangwe,Potatoes,1999,2226926,223519,758,78.71555832,23,34468.93,6.044556594,117,51,15
Mangwe,Potatoes,1999,2227787,223519,758,80.41198458,23,34468.93,7.59781958,136,36,24
Mangwe,"Rice, paddy",1999,2228648,47762,758,83.91902605,24,34468.93,6.691268104,134,56,18
Mangwe,"Rice, paddy",1999,2229509,47762,758,81.56641891,25,34468.93,6.175492306,112,54,15
Mangwe,"Rice, paddy",1999,2230371,47762,758,81.97904282,26,34468.93,7.272316209,105,56,15
Mangwe,"Rice, paddy",1999,2231232,47762,758,80.04662756,26,34468.93,5.801047545,140,45,15
Mangwe,"Rice, paddy",1999,2232093,47762,758,81.69801729,24,34468.93,6.757457943,126,46,25
Mangwe,"Rice, paddy",1999,2232955,47762,758,76.47039772,23,34468.93,6.983395573,106,49,24
Mangwe,"Rice, paddy",1999,2233816,47762,758,76.72621429,24,34468.93,7.976889498,121,53,19
Mangwe,"Rice, paddy",1999,2234677,47762,758,76.75768356,23,34468.93,6.558902588,108,60,17
Mangwe,Sorghum,1999,2235538,29901,758,77.7293114,25,34468.93,7.979090365,116,56,17
Mangwe,Sorghum,1999,2236400,29901,758,82.44777468,23,34468.93,7.903528673,100,52,19
Mangwe,Sorghum,1999,2237261,29901,758,77.85055621,26,34468.93,6.73210948,129,43,16
Mangwe,Sorghum,1999,2238122,29901,758,82.82904143,22,34468.93,6.691690476,118,44,23
Mangwe,Sorghum,1999,2238983,29901,758,78.51206972,25,34468.93,7.839849298,117,43,25
Mangwe,Sorghum,1999,2239845,29901,758,84.16855231,26,34468.93,6.61448588,126,37,21
Mangwe,Sorghum,1999,2240706,29901,758,75.40989245,22,34468.93,7.456971816,120,48,16
Mangwe,Sorghum,1999,2241567,29901,758,77.52425987,24,34468.93,7.2942193,102,45,16
Mangwe,Soybeans,1999,2242429,16366,758,81.83896111,22,34468.93,7.762647875,131,56,20
Mangwe,Soybeans,1999,2243290,16366,758,80.13456404,24,34468.93,6.363406102,114,40,17
Mangwe,Soybeans,1999,2244151,16366,758,82.68738535,23,34468.93,7.63737841,101,37,18
Mangwe,Soybeans,1999,2245012,16366,758,78.63388824,23,34468.93,6.200671976,106,46,20
Mangwe,Soybeans,1999,2245874,16366,758,78.58320116,22,34468.93,6.364729934,113,38,20
Mangwe,Soybeans,1999,2246735,16366,758,76.11021529,23,34468.93,6.913678684,102,53,21
Mangwe,Soybeans,1999,2247596,16366,758,75.39752705,25,34468.93,7.766259769,110,39,18
Mangwe,Soybeans,1999,2248458,16366,758,75.77503808,24,34468.93,7.55606399,107,58,15
Mangwe,Sweet potatoes,1999,2249319,193104,758,83.86129998,22,34468.93,7.288377241,120,60,15
Mangwe,Sweet potatoes,1999,2250180,193104,758,72.24850829,26,34468.93,6.002524871,89,47,38
Mangwe,Sweet potatoes,1999,2251041,193104,758,82.94164078,27,34468.93,6.033485257,60,37,39
Mangwe,Sweet potatoes,1999,2251903,193104,758,86.8870535,25,34468.93,7.121933579,63,41,45
Mangwe,Sweet potatoes,1999,2252764,193104,758,88.16513579,26,34468.93,6.207459637,86,40,39
Mangwe,Sweet potatoes,1999,2253625,193104,758,72.00460848,24,34468.93,6.090060478,96,41,40
Mangwe,Sweet potatoes,1999,2254486,193104,758,72.01364411,25,34468.93,6.346715209,100,35,36
Mangwe,Sweet potatoes,1999,2255348,193104,758,85.08640476,23,34468.93,6.661957897,63,37,43
Mangwe,Wheat,1999,2256209,46310,758,88.80391021,24,34468.93,6.176860192,70,43,40
Mangwe,Wheat,1999,2257070,46310,758,75.14640198,26,34468.93,7.251847296,67,55,44
Mangwe,Wheat,1999,2257932,46310,758,83.12053888,25,34468.93,6.386259978,74,40,40
Mangwe,Wheat,1999,2258793,46310,758,71.91711523,25,34468.93,7.319735475,89,53,44
Mangwe,Wheat,1999,2259654,46310,758,88.36668522,26,34468.93,6.025028997,74,46,45
Mangwe,Wheat,1999,2260515,46310,758,74.68322732,23,34468.93,6.344751947,89,41,38
Mangwe,Wheat,1999,2261377,46310,758,88.95692783,25,34468.93,7.02777956,60,55,40
Mangwe,Wheat,1999,2262238,46310,758,70.88259632,25,34468.93,7.299304715,67,43,38
Mangwe,Cassava,2000,2263099,113284,758,79.26861738,24,34468.93,7.014063944,70,38,35
